has_cost,fusion_id,sku_name_pb,sku_level_pb,sku_name,sku_level_osc,sku_category,sku_type,sku_cost,cost_currency,vendor,USD_MRC,USD_NRC,CAD_MRC,CAD_NRC,EUR_MRC,EUR_NRC,GBP_MRC,GBP_NRC
False,1067,10G Wavelegth (DWDM) Point-to-point connection (within metro),TLS,,,,,,,,,,1680.0,0.0,,,,
False,4347,"10TB WAF+DDoS traffic protection, 600M requests/month",Component,,,,,,,,1860.0,0.0,2511.0,0.0,,,1451.0,0.0
False,2457,11 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,769,12 GB,Component,,,,,,,,60.0,0.0,60.0,0.0,,,48.0,0.0
False,2435,12 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2735,12 GB,Component,,,,,,,,48.0,0.0,48.0,0.0,,,,
False,2183,12 GB (6 x 2 GB),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1662,12 GB (Dell),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2194,12 GB RAM,Component,,,,,,,,,,,,,,0.0,0.0
False,2789,12 GB RAM ( Dell),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5320,12 GB RAM - VDC/SC,Component,,,,,,,,,,99.72,0.0,,,,
False,3021,12 Gb/s SAS Controller Dual Port  for MD3420,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3187,12 Gb/s SAS Dual Port HBA (406-BBDM),Component,,,,,,,,70.0,0.0,88.0,0.0,,,47.0,0.0
False,2459,12 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,3603,12 Month Renewal,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5633,12 Policies for WSM,Component,,,,,,,,,,,,,,0.0,0.0
False,145,12 Port Managed Switch,TLS,,,,,,,,39.0,0.0,,,,,,
False,1189,12 TB (12000 GB) Bandwidth,Component,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,0.0
False,4890,12 TB 7K 12 Gb/s 3.5 inch SAS for Dell,Component,,,,,,,,275.0,0.0,385.0,0.0,,,190.0,0.0
False,4874,12 TB Storage,Component,,,,,,,,,,860.0,0.0,,,,
False,5337,12 vCPU - VDC/SC,Component,,,,,,,,,,63.0,0.0,,,,
False,4879,12 vCPU Aptum Cloud,Component,,,,,,,,192.0,0.0,238.8,0.0,,,,
False,1141,12 x Fiber Cross-Connect - Client to MMR or 3rd Party,TLS,,,,,,,,,,5400.0,0.0,,,,
False,5436,120 GB - Backup and Storage Restore Points -14 days - VDC/SC,Component,,,,,,,,,,21.6,0.0,,,,
False,4034,120 GB SSD SATA,Component,,,,,,,,24.0,0.0,34.0,0.0,,,20.0,0.0
False,1576,120 GB Vertex III 2.5 inch SATA 3,Component,,,,,,,,0.0,216.0,,,,,,
False,5405,120 GiB Aptum Storage - VDC/SC,Component,,,,,,,,,,21.6,0.0,,,,
False,370,125 GB Bandwidth Block,Component,,,,,,,,12.5,0.0,12.5,0.0,,,8.75,0.0
False,5407,125 GiB Aptum Storage - VDC/SC,Component,,,,,,,,,,31.25,0.0,,,,
False,4710,1250 GiB Aptum Cloud HDD,Component,,,,,,,,151.5,0.0,187.86,0.0,,,,
False,4940,1250 Mbps Clean Traffic Commit,Component,,,,,,,,12620.0,0.0,16780.0,0.0,,,9970.0,0.0
False,4958,1250 Mbps Clean Traffic Commit,Component,,,,,,,,12620.0,0.0,16780.0,0.0,,,9970.0,0.0
False,4464,1250GiB VPS HDD,Component,,,,,,,,151.5,0.0,,,,,,
False,2429,127 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2723,128 Bit Encryption for Tivoli  Backups,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1916,128 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2695,128 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2791,128 GB,Component,,,,,,,,640.0,0.0,640.0,0.0,,,,
False,2178,128 GB (16 x 8 GB),Component,,,,,,,,0.0,1180.0,0.0,1180.0,,,0.0,737.5
False,2179,128 GB (8 x 16 GB),Component,,,,,,,,0.0,1580.0,0.0,1580.0,,,0.0,987.5
False,2738,128 GB (Dell),Component,,,,,,,,640.0,0.0,,,,,,
False,4719,128 GB Aptum Cloud RAM,Component,,,,,,,,383.36,0.0,486.4,0.0,,,,
False,2950,128 GB DDR3 RAM - Included,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3128,128 GB DDR3 RAM Total (16 GB Included) - Upgrade,Component,,,,,,,,496.0,0.0,496.0,0.0,,,336.0,0.0
False,3138,128 GB DDR3 RAM Total (32 GB Included) - Upgrade,Component,,,,,,,,416.0,0.0,416.0,0.0,,,288.0,0.0
False,3149,128 GB DDR3 RAM Total (64 GB Included) - Upgrade,Component,,,,,,,,256.0,0.0,256.0,0.0,,,192.0,0.0
False,6152,128 GB DDR5 RAM Total (16 GB Included) - Upgrade,Component,,,,,,,,75.0,0.0,105.0,0.0,,,65.0,0.0
False,3265,128 GB RAM Physical and Virtual Total (16 GB Included) - Upgrade,Component,,,,,,,,829.0,0.0,829.0,0.0,,,549.0,0.0
False,3074,128 GB RAM Physical and Virtual Total - Upgrade,Component,,,,,,,,352.0,0.0,474.0,0.0,,,314.0,0.0
False,3173,128 GB RAM Physical and Virtual Total- Upgrade,Component,,,,,,,,528.0,0.0,711.0,0.0,,,471.0,0.0
False,448,128 IPs,Component,,,,,,,,256.0,0.0,256.0,0.0,,,256.0,0.0
False,4459,128GB VPS RAM,Component,,,,,,,,383.36,0.0,,,,,,
False,2460,13 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,2133,130GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2661,1350 VA Additional Power,Component,,,,,,,,,,525.0,0.0,,,,
False,2436,136 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2461,14 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,5433,14 vCPU - VDC/SC,Component,,,,,,,,,,65.8,0.0,,,,
False,4880,14 vCPU Aptum Cloud,Component,,,,,,,,224.0,0.0,278.6,0.0,,,,
False,5353,140 GiB Aptum Storage - VDC/SC,Component,,,,,,,,,,28.0,0.0,,,,
False,5425,1400 GB Protected Storage - VDC/SC,Component,,,,,,,,,,126.0,0.0,,,,
False,4885,1400 Watt Power Supply,Component,,,,,,,,40.0,0.0,56.0,0.0,,,28.0,0.0
False,5261,1400 Watt Power Supply,Component,,,,,,,,50.0,0.0,50.0,0.0,,,50.0,0.0
False,4886,1400W  Redundant Power Supply,Component,,,,,,,,35.0,0.0,49.0,0.0,,,25.0,0.0
False,2134,140GB,Component,,,,,,,,,,,,,,0.0,0.0
False,1329,146 GB 10K SAS 2.5 inch HDD,Component,,,,,,,,,,0.0,8.75,,,,
False,1320,146 GB 10K SAS 2.5 inch HDD - R710,Component,,,,,,,,,,0.0,1.25,,,,
False,748,146 GB 10k FC,Component,,,,,,,,171.0,0.0,171.0,0.0,,,,
False,752,146 GB 15k FC,Component,,,,,,,,180.0,0.0,180.0,0.0,,,126.0,0.0
False,8,146 GB SAS,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,534,146GB 10K 6 Gb/s 2.5 Inch SAS for Dell,Component,,,,,,,,29.99,0.0,29.99,0.0,,,20.99,0.0
False,579,146GB 10k SAS,Component,,,,,,,,,,,,,,47.0,0.0
False,693,146GB 15K 6 Gb/s  2.5 Inch SAS for Dell,Component,,,,,,,,39.99,0.0,39.99,0.0,,,27.99,0.0
False,580,146GB 15k 6 Gb/s SAS,Component,,,,,,,,29.99,0.0,29.99,0.0,,,21.99,0.0
False,1095,146GB SAS,Component,,,,,,,,0.0,0.0,,,,,,
False,1024,146GB SATA,Component,,,,,,,,0.0,0.0,,,,,,
False,1113,146GB SCSI,Component,,,,,,,,0.0,0.0,,,,,,
False,9,146GB SCSI (10K),Component,,,,,,,,49.0,0.0,,,,,,
False,10,146GB SCSI (15K),Component,,,,,,,,59.0,0.0,,,,,,
False,2427,15 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,2462,15 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,1660,15 TB (15000 GB) Bandwidth,Component,,,,,,,,400.0,0.0,400.0,0.0,,,280.0,0.0
False,2078,15 TB Included,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,6395,15.36 TB SSD NVMe,Component,,,,,,,,3110.0,0.0,4545.0,0.0,,,2610.0,0.0
False,4247,150 Concurrent Users using NCP Secure Entry,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2437,150 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,371,150 GB Bandwidth Block,Component,,,,,,,,15.0,0.0,15.0,0.0,,,10.5,0.0
False,1719,150 GB Storage Block,Component,,,,,,,,150.0,0.0,172.5,0.0,,,93.75,0.0
False,1687,150 Plesk Virtuozzo Domain - Linux,Component,,,,,,,,243.75,0.0,448.5,0.0,,,390.0,0.0
False,5313,1500 GB  Protected Storage - VDC/SC,Component,,,,,,,,,,165.0,0.0,,,,
False,4711,1500 GiB Aptum Cloud HDD,Component,,,,,,,,181.8,0.0,225.43,0.0,,,,
False,4941,1500 Mbps Clean Traffic Commit,Component,,,,,,,,15150.0,0.0,20150.0,0.0,,,11970.0,0.0
False,4959,1500 Mbps Clean Traffic Commit,Component,,,,,,,,15150.0,0.0,20150.0,0.0,,,11970.0,0.0
False,4466,1500GiB VPS HDD,Component,,,,,,,,181.8,0.0,,,,,,
False,1016,150GB Monthly Transfer,Component,,,,,,,,20.0,0.0,,,,,,
False,5381,152 GB RAM - VDC/SC,Component,,,,,,,,,,1330.0,0.0,,,,
False,5408,1530 GB Protected Storage - VDC/SC,Component,,,,,,,,,,535.5,0.0,,,,
False,5414,1530 GiB Aptum Storage - VDC/SC,Component,,,,,,,,,,535.0,0.0,,,,
False,5366,1535 GB Protected Storage - VDC/SC,Component,,,,,,,,,,291.65,0.0,,,,
False,3156,1536 GB DDR4 RAM Total (64 GB Included) - Upgrade,Component,,,,,,,,1792.0,0.0,1792.0,0.0,,,1728.0,0.0
False,5361,15585 GB  Protected Storage - VDC/SC,Component,,,,,,,,,,2649.45,0.0,,,,
False,770,16 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1303,16 GB,Component,,,,,,,,80.0,0.0,80.0,0.0,,,64.0,0.0
False,1896,16 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2021,16 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2079,16 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2448,16 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,1893,16 GB 1066 Mhz DDR3 ECC - Physical and Virtual RAM,Component,,,,,,,,208.0,0.0,208.0,0.0,,,144.0,0.0
False,1889,16 GB 1333 Mhz DDR3 ECC - Physical and Virtual RAM,Component,,,,,,,,208.0,0.0,208.0,0.0,,,144.0,0.0
False,1904,16 GB 1333 Mhz DDR3 ECC DIMM Wordpress,Component,,,,,,,,0.0,275.0,,,,,,
False,4716,16 GB Aptum Cloud RAM,Component,,,,,,,,47.92,0.0,60.8,0.0,,,,
False,3532,16 GB DDR3 RAM - Physical and Virtual RAM  Included,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3124,16 GB DDR3 RAM Total (8 GB Included) - Upgrade,Component,,,,,,,,40.0,0.0,40.0,0.0,,,24.0,0.0
False,3319,16 GB DDR4 RAM - Physical and Virtual RAM  Included,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2803,16 GB RAM,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5375,16 GB RAM - VDC/SC,Component,,,,,,,,,,246.6,0.0,,,,
False,2951,16 GB RAM - total,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3506,16 GB RAM for Alert Logic,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,692,16 Gb RAM (4X4Gb),Component,,,,,,,,180.0,0.0,,,,,,
False,2463,16 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,3442,16 TB Bandwidth Included,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,5180,16 TB Veeam Storage,Component,,,,,,,,2400.0,0.0,,,,,,
False,4881,16 vCPU Aptum Cloud,Component,,,,,,,,256.0,0.0,318.4,0.0,,,,
False,2027,16-port gigabit XPIM for SRX-650,Component,,,,,,,,,,0.0,0.0,0.0,0.0,,
False,5427,160 GB RAM - VDC/SC,Component,,,,,,,,,,1056.0,0.0,,,,
False,640,160 GB SATA,Component,,,,,,,,10.0,0.0,,,,,,
False,2135,160 GB SATA,Component,,,,,,,,,,,,,,0.0,0.0
False,1008,160 GB SSD,Component,,,,,,,,89.99,0.0,89.99,0.0,,,61.99,0.0
False,1427,160 GB SSD SATA for Daily Billing,Component,,,,,,,,,,0.0,3.75,,,0.0,2.58
False,1430,160 GB SSD SATA for Weekly Billing,Component,,,,,,,,,,0.0,26.25,,,0.0,18.08
False,1075,160 Gb SAS,Component,,,,,,,,0.0,0.0,,,,,,
False,5262,1600W  Redundant Power Supply,Component,,,,,,,,50.0,0.0,50.0,0.0,,,50.0,0.0
False,1050,160GB SATA,Component,,,,,,,,0.0,0.0,,,,,,
False,1065,160GB SCSI,Component,,,,,,,,0.0,0.0,,,,,,
False,621,16500 GB Bandwidth Block,Component,,,,,,,,,,,,,,0.0,0.0
False,5417,168 GB RAM - VDC/SC,Component,,,,,,,,,,2436.0,0.0,,,,
False,1285,16GB 1066 MHz DDR3 ECC RDIMM,Component,,,,,,,,80.0,0.0,80.0,0.0,,,64.0,0.0
False,1695,16GB 1066 Mhz DDR3 ECC DIMM,Component,,,,,,,,45.0,0.0,45.0,0.0,,,28.0,0.0
False,1835,16GB 1333 Mhz DDR3 ECC DIMM,Component,,,,,,,,80.0,0.0,80.0,0.0,,,64.0,0.0
False,1832,16GB 1333 Mhz DDR3 ECC RDIMM,Component,,,,,,,,80.0,0.0,80.0,0.0,,,64.0,0.0
False,2365,16GB 1600 Mhz DDR3 ECC DIMM,Component,,,,,,,,80.0,0.0,80.0,0.0,,,64.0,0.0
False,3016,16GB 1866 Mhz DDR3 ECC DIMM,Component,,,,,,,,80.0,0.0,80.0,0.0,,,50.0,0.0
False,1053,16GB RAM,Component,,,,,,,,0.0,0.0,,,,,,
False,4456,16GB VPS RAM,Component,,,,,,,,47.92,0.0,,,,,,
False,2464,17 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,4080,17 TB (17000 GB) Bandwidth,Component,,,,,,,,600.0,0.0,,,,,,
False,2430,170 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,4712,1750 GiB Aptum Cloud HDD,Component,,,,,,,,212.1,0.0,263.0,0.0,,,,
False,4942,1750 Mbps Clean Traffic Commit,Component,,,,,,,,17670.0,0.0,23500.0,0.0,,,13960.0,0.0
False,4960,1750 Mbps Clean Traffic Commit,Component,,,,,,,,17670.0,0.0,23500.0,0.0,,,13960.0,0.0
False,4468,1750GiB VPS HDD,Component,,,,,,,,212.1,0.0,,,,,,
False,3507,18 GB RAM for Alert Logic,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2465,18 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,3100,1800 Watt Power supply for GPU,Component,,,,,,,,,,,,,,0.0,0.0
False,3531,1800W  Redundant Power Supply,Component,,,,,,,,,,,,,,0.0,0.0
False,2466,19 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,2682,192 GB (X9DR3),Component,,,,,,,,960.0,0.0,960.0,0.0,,,,
False,3157,192 GB DDR3 RAM Total (128 GB Included) - Upgrade,Component,,,,,,,,128.0,0.0,128.0,0.0,,,128.0,0.0
False,3133,192 GB DDR3 RAM Total (16 GB Included) - Upgrade,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3160,192 GB DDR4 RAM Total (32 GB Included) - Upgrade,Component,,,,,,,,544.0,0.0,544.0,0.0,,,416.0,0.0
False,3150,192 GB DDR4 RAM Total (64 GB Included) - Upgrade,Component,,,,,,,,384.0,0.0,0.0,0.0,,,0.0,0.0
False,2785,192 GB RAM Dell,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3266,192 GB RAM Physical and Virtual Total (16 GB Included) - Upgrade,Component,,,,,,,,968.0,0.0,0.0,0.0,,,863.0,0.0
False,3252,192 GB RAM Physical and Virtual Total (32 GB Included) - Upgrade,Component,,,,,,,,880.0,0.0,0.0,0.0,,,0.0,0.0
False,2662,1975 VA Additional Power,Component,,,,,,,,,,787.5,0.0,,,,
False,1066,1G Wavelength (DWDM) Point-to-point connection (within metro),TLS,,,,,,,,,,1080.0,0.0,,,,
False,15,1GB,Component,,,,,,,,25.0,129.0,,,,,,
False,759,1GB 1066 Mhz DDR3 ECC RDIMM,Component,,,,,,,,5.0,0.0,5.0,0.0,,,4.0,0.0
False,1282,1GB 1066 Mhz DDR3 ECC RDIMM,Component,,,,,,,,5.0,0.0,5.0,0.0,,,4.0,0.0
False,739,1GB 1333 Mhz DDR3 ECC DIMM,Component,,,,,,,,9.99,0.0,9.99,0.0,,,4.99,0.0
False,2600,1GB 4200E,Component,,,,,,,,,,,,,,0.0,0.0
False,2601,1GB 5300F,Component,,,,,,,,,,,,,,0.0,0.0
False,1034,1GB RAM,Component,,,,,,,,0.0,0.0,,,,,,
False,2334,1GB RAM VPS,Component,,,,,,,,,,,,,,0.0,0.0
False,572,1GB RAM kit UKand TOR,Component,,,,,,,,,,16.0,39.0,,,9.0,0.0
False,652,1GB VPS with Double HD promo,TLS,,,,,,,,,,,,,,0.0,0.0
False,2260,1Mbps data rate,Component,,,,,,,,,,,,,,0.0,0.0
False,1349,1TB 7200 3 Gb/s 3.5 Inch SATA,Component,,,,,,,,,,0.0,8.75,,,0.0,4.55
False,596,1U - SC813T-520CB Chassis,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,654,1U COLO SPACE,TLS,,,,,,,,,,,,,,0.0,0.0
False,646,1U Colo Space,TLS,,,,,,,,,,,,,,0.0,0.0
False,627,1U Colocation space,TLS,,,,,,,,,,,,,,0.0,0.0
False,1537,1U SM 6016GT-TF - GPU,Component,,,,,,,,,,0.0,0.0,,,0.0,0.0
False,1291,1U SM SC813 Black Chassis - 350W Power Supply,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2933,"1U SM SYS 1028R-WTR Dual Socket ,SATA - Black",Component,,,,,,,,,,0.0,0.0,,,,
False,2018,1U SM SuperServer SYS-5017R-WRF,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2189,1vCPU,Component,,,,,,,,,,,,,,0.0,0.0
False,25,2 GB,Component,,,,,,,,59.0,299.0,,,,,,
False,893,2 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,938,2 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,942,2 GB,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1044,2 GB,Component,,,,,,,,10.0,0.0,10.0,0.0,,,0.0,0.0
False,1300,2 GB,Component,,,,,,,,10.0,0.0,10.0,0.0,,,0.0,0.0
False,1890,2 GB 1066 Mhz DDR3 ECC - Physical and Virtual RAM,Component,,,,,,,,25.99,0.0,26.0,0.0,,,18.0,0.0
False,1886,2 GB 1333 Mhz DDR3 ECC - Physical and Virtual RAM,Component,,,,,,,,26.0,0.0,26.0,0.0,,,18.0,0.0
False,1901,2 GB 1333 Mhz DDR3 ECC DIMM,Component,,,,,,,,0.0,96.0,,,,,,
False,3427,2 GB Log vol./day + Log Review Service,Component,,,,,,,,1695.0,0.0,2288.0,0.0,,,1322.0,0.0
False,5390,2 GB RAM - VDC/SC,Component,,,,,,,,,,40.0,0.0,,,,
False,3508,2 GB RAM for Alert Logic,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,1785,2 Gb/s Dedicated Connection with Unlimited Bandwidth,Component,,,,,,,,2995.0,0.0,,,,,,
False,5325,2 Gbps Shared Switch Port,Component,,,,,,,,,,15.0,0.0,,,,
False,1055,2 Hours  Data Center Services per month,TLS,,,,,,,,,,270.0,0.0,,,,
False,2347,2 Hours consultancy per month,Component,,,,,,,,,,,,,,0.0,0.0
False,2261,2 Mbps Bandwidth,Component,,,,,,,,,,,,,,0.0,0.0
False,953,2 Shelves [12 Slots],Component,,,,,,,,599.0,0.0,599.0,0.0,,,,
False,1410,2 TB 7.2K NL-SAS,Component,,,,,,,,120.0,0.0,160.0,0.0,,,95.0,0.0
False,1834,2 TB 7.2k  SATA for Equalogix PS6500E,Component,,,,,,,,,,,,0.0,0.0,0.0,0.0
False,6104,2 TB 7200 2.5 Inch SATA,Component,,,,,,,,20.0,0.0,20.0,0.0,,,10.0,0.0
False,1341,2 TB 7200 3 Gb/s 3.5 Inch SATA,Component,,,,,,,,,,0.0,2.1,,,0.0,1.41
False,1350,2 TB 7200 3 Gb/s 3.5 Inch SATA,Component,,,,,,,,,,0.0,14.7,,,0.0,9.87
False,1780,2 TB 7200k SAS 3.5 inch for Dell,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,900,2 TB Bandwidth,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,765,2 TB Bandwidth Included with Host Plan,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,4052,2 TB Intel P4600 PCIe NVMe,Component,,,,,,,,350.0,0.0,470.0,0.0,,,280.0,0.0
False,3317,2 TB NL SAS for Dell MD 1420 - Internal,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3445,2 TB NL SAS for VNX5400 SAN,Component,,,,,,,,,,207.0,0.0,,,,
False,3333,2 TB NL SAS for VNXe3200 SAN,Component,,,,,,,,150.0,0.0,207.0,0.0,,,,
False,1294,2 TB SAS,Component,,,,,,,,69.99,0.0,69.99,0.0,,,34.99,0.0
False,742,2 TB SATA,Component,,,,,,,,44.0,0.0,44.0,0.0,,,28.0,0.0
False,3384,2 TB SSD Intel 3700,Component,,,,,,,,1175.0,0.0,1586.0,0.0,,,,
False,1049,2 U chassis,Component,,,,,,,,0.0,0.0,,,,,,
False,5264,2 VMS with Veeam Agents,Component,,,,,,,,75.0,0.0,93.6,0.0,,,,
False,360,2 gb RAM,Component,,,,,,,,59.0,299.0,,,,,,
False,363,2 gb RAM,Component,,,,,,,,23.0,79.0,9.0,0.0,,,,
False,366,2 gb RAM,Component,,,,,,,,12.0,79.0,12.0,79.0,,,,
False,5349,2 vCPU - DC,Component,,,,,,,,,,13.0,0.0,,,,
False,5389,2 vCPU - VDC/SC,Component,,,,,,,,,,13.0,0.0,,,,
False,4720,2 vCPU Aptum Cloud,Component,,,,,,,,0.0,0.0,39.8,0.0,,,,
False,4465,2 vCPU VPS,Component,,,,,,,,32.0,0.0,,,,,,
False,3504,2 vCPU for Alert Logic,Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3013,2 x 1 TB SATA HDD (RAID 1),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3528,2 x 200 GB SSD HDD (RAID 1),Component,,,,,,,,,,,,,,0.0,0.0
False,2802,2 x 500 GB SATA HDD (RAID 1),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3529,2 x Intel Xeon E5-2620 2.00 GHz Six -Core 12 Threads (w H/T),Component,,,,,,,,,,,,,,0.0,0.0
False,3117,2 x Intel Xeon E5-2630 v3 2.4 GHz 8-Core 16 Threads (w H/T),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,2823,2 x Intel Xeon E5-2640 2.5 GHz Six -Core 12 Threads (w H/T),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,3047,2 x Intel Xeon E5-2640 v2 2.2 GHz 8-Core 16 Threads (w H/T),Component,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
False,427,2.4 GHz Celeron Processor,Component,,,,,,,,0.0,0.0,,,,,,
False,4919,2.4 TB SAS 10K for Dell,Component,,,,,,,,130.0,0.0,173.0,0.0,,,98.0,0.0
False,904,2.5 TB,Component,,,,,,,,150.0,0.0,150.0,0.0,,,105.0,0.0
False,1110,2.5TB Transfer,Component,,,,,,,,160.0,0.0,,,,,,
False,2630,2.66 Ghz Xeon vCPU Core,Component,,,,,,,,,,,,,,0.0,0.0
False,1946,20 - 49.999 Mbps - 95th percentile (Committed),Component,,,,,,,,999.98,0.0,1249.98,0.0,,,799.98,0.0
False,1198,20 Amp 110 volt Circuit,Component,,,,,,,,320.0,0.0,,,,,,
False,2428,20 GB,Component,,,,,,,,,,,,,,0.0,0.0
False,367,20 GB Bandwidth Block,Component,,,,,,,,2.0,0.0,2.0,0.0,,,1.4,0.0
False,5374,20 GB RAM - VDC/SC,Component,,,,,,,,,,308.0,0.0,,,,
False,677,20 Gb FTP Backup - Manual Provisioning,Component,,,,,,,,20.0,0.0,20.0,0.0,,,20.0,0.0
False,6265,20 GigE - HA Dedicated Internet Access - VRRP (On Net),Component,,,,,,,,946.0,0.0,1258.0,0.0,,,728.0,0.0
False,1253,20 MS  Sharepoint SAL,Component,,,,,,,,150.0,0.0,,,,,,
False,1678,20 Plesk Virtuozzo Domain - Linux,Component,,,,,,,,151.2,0.0,179.0,0.0,,,94.5,0.0
False,4211,20 TB (20000 GB) Bandwidth,Component,,,,,,,,1000.0,0.0,1350.0,0.0,,,800.0,0.0
False,5376,20 vCPU - VDC/SC,Component,,,,,,,,,,143.0,0.0,,,,
False,1964,"200 - 499.999 Mbps - 95th percentile (Committed, min 100Mbps)",Component,,,,,,,,3499.99,0.0,3999.99,0.0,,,2249.95,0.0
False,372,200 GB Bandwidth Block,Component,,,,,,,,20.0,0.0,20.0,0.0,,,14.0,0.0
False,3186,200 GB E100 SSD SATA,Component,,,,,,,,50.0,0.0,0.0,0.0,,,0.0,0.0
False,3334,200 GB Fast Cache for VNXe3200 SAN,Component,,,,,,,,380.0,0.0,,,,,,
False,3444,200 GB Fast Cache for VNXe3200 SAN,Component,,,,,,,,,,245.0,0.0,,,,
False,2991,200 GB SAS SSD for Dell,Component,,,,,,,,226.0,0.0,226.0,0.0,,,142.0,0.0
False,1784,200 GB SATA SSD for Dell,Component,,,,,,,,320.0,0.0,360.0,0.0,,,200.0,0.0
False,2736,200 GB SSD,Component,,,,,,,,220.0,0.0,290.0,0.0,,,175.0,0.0
False,1452,200 GB SSD SATA,Component,,,,,,,,189.0,0.0,189.0,0.0,,,96.0,0.0
False,1862,200 GB SSD SATA Wordpress,Component,,,,,,,,0.0,385.0,,,,,,
False,1787,200 GB Series 2 SSD SATA,Component,,,,,,,,140.0,0.0,150.0,0.0,,,83.0,0.0
False,1720,200 GB Storage Block,Component,,,,,,,,200.0,0.0,230.0,0.0,,,125.0,0.0
False,686,200 Gb FTP Backup - Manual Provisioning,Component,,,,,,,,200.0,0.0,200.0,0.0,,,200.0,0.0
False,5393,200 GiB Aptum Storage - VDC/SC,Component,,,,,,,,,,60.0,0.0,,,,
False,1600,200 Mbps Bandwidth Commit - 95th percentile,Component,,,,,,,,2500.0,0.0,,,,,,
